simulation_id,final_portfolio_value,annual_return,annual_volatility,sharpe_ratio,var_95,cvar_95,weight_aapl,weight_amzn,weight_googl,weight_gs,weight_jpm,weight_meta,weight_msft,weight_nvda,weight_spy,weight_tsla
852,1008237.6665677389,0.040121335722299895,0.25264141331413564,0.07964385354859031,-0.025244724169693738,-0.03219666249431369,0.005171385148303897,0.046767378073786205,0.03408313397633434,0.15336915050592087,0.18596868445274453,0.09298562341414383,0.06216771296935073,0.13347494531184234,0.18518525852835913,0.10082672761921417
853,1628809.663989662,0.5219036993172939,0.2593265459780757,1.935411962644682,-0.023491760966677794,-0.03333296501952749,0.14726580383188526,0.06668421688499751,0.04339157686734742,0.0771338851615906,0.05261460893014167,0.078097707389119,0.08592046712070353,0.09707454724046498,0.17592165112656163,0.17589553544718853
854,1633685.141237854,0.5311809606071569,0.2826717670806559,1.8083905792448651,-0.026848291660911693,-0.03225385737173792,0.20778861168678306,0.11723571016927957,0.08047836029376068,0.04682469428872058,0.01657789858438937,0.14932549817002394,0.06701113010791117,0.20919768170372724,0.09791320009283322,0.0076472149025711865
855,1195857.3433884159,0.2106440419802614,0.25245805506362995,0.7551513534880524,-0.023884461410902696,-0.027170709583631762,0.07508360701832237,0.03852752325717101,0.033392978796645385,0.1803697062987939,0.1871482912897457,0.15391299398468702,0.0590630812901485,0.009214341985911385,0.11279313781238062,0.15049433826619407
856,1528767.3492276627,0.45721007856460216,0.25479165482035776,1.7159513284407195,-0.02523955044672167,-0.029906979201730025,0.1688130257548131,0.04879858887464238,0.1380615459992041,0.016896764346329907,0.0787624214786244,0.08549521425241763,0.09443180137371845,0.12717549147768734,0.16113888104315677,0.08042626539940607
857,1010933.6509108355,0.04204290450753562,0.2493560317975804,0.08839932344379531,-0.02522631091048822,-0.03582315487374713,0.0630289054435697,0.07821235504313558,0.19475162614086555,0.016612934551474758,0.19562791993805667,0.1690183518850462,0.02106843621157369,0.08771383292373129,0.122103273568788,0.051862364293758574
858,1496369.8566645232,0.4397994224890178,0.2696797207922011,1.556659215071236,-0.027970850819439567,-0.0360538672856501,0.1397890397763365,0.13928125789364626,0.0008137555698784222,0.16256619965943483,0.09146613523997199,0.04728104628657676,0.07853837242818087,0.11462696176884306,0.0353325493814361,0.19030468199569522
859,965891.1548982516,-0.004818070955613207,0.2444058775938498,-0.10154449311916927,-0.024713352824293836,-0.030243945572888377,0.0827574992210336,0.2565813243325199,0.07885964815654697,0.056355524097026544,0.21212310947213114,0.025818143229772005,0.009889635870187494,0.06702727329411291,0.11393606478247768,0.09665177754419176
860,1955989.9346367996,0.7031896206254897,0.25063508474124147,2.725833940331309,-0.025837900533907714,-0.03165763309805518,0.05651665711295634,0.21774688529917435,0.006663024200648555,0.14609289812073742,0.1478226484342181,0.03145067181311945,0.07754759271717421,0.10225548064148825,0.08707339272698959,0.1268307489334938
861,1603383.299144144,0.5075513091780361,0.2646936935657581,1.8419453165283415,-0.024764753293473028,-0.03291516182648345,0.056412656139834226,0.1726586337869914,0.10737392885332801,0.169094282410916,0.09025104225841497,0.1350161455652829,0.030343348436898645,0.15752758171052011,0.03126606334277584,0.0500563174950378
862,2125956.166158568,0.7947758530834083,0.2811875483458374,2.7553704196406947,-0.024464511496586145,-0.03211374654055824,0.1225787789945471,0.060901716386129325,0.022402114601818922,0.11025464483461134,0.05471363735285798,0.14993400188762174,0.09790951320411526,0.1374697149265855,0.11675891867013916,0.1270769591415739
863,1140302.4910632526,0.16334712666859016,0.25303833048652924,0.5665036059674027,-0.025751317039399743,-0.032773963400921084,0.1749559939841725,0.10017814955697776,0.1428657472956387,0.04051054996779739,0.10006369201754658,0.14841846360485428,0.08691816658178833,0.0751828974204928,0.033190624606103385,0.09771571496462814
864,1237047.8493298336,0.2449944301737613,0.25397585480025914,0.8858890556770034,-0.024107573675743697,-0.03161362645289438,0.1885576499527767,0.1094443508703407,0.11656610793048608,0.16758451792546444,0.018947477847981724,0.08005389112274794,0.0836151843215654,0.054133565487361195,0.0650876540706681,0.1160096004706075
865,1600984.4255037655,0.5066284513975423,0.2667961301418585,1.8239711765639048,-0.028465039191759894,-0.032932853314952285,0.09801238381530301,0.18720711622967112,0.22264875974641904,0.012736899697061368,0.014521824116325657,0.09999593092212877,0.13799131706441609,0.06379862027090633,0.10422190921309987,0.0588652389246687
866,980508.5210760488,0.01031321757413834,0.24478451833235912,-0.039572692308544266,-0.02514443003040905,-0.031836436705953965,0.04449536992994212,0.08083455959291089,0.1430614682564094,0.08167372776511275,0.16535665758447776,0.13741296518668417,0.03111856483874193,0.02291597319090125,0.14092865911217997,0.15220205454263977
867,1142011.9859066722,0.1720619813229623,0.279747427773205,0.5435688275433975,-0.02877986779503399,-0.04002350151676404,0.037677556346973284,0.16300295414736882,0.08288442145895544,0.025306002728103794,0.034320628124545956,0.17672142970707772,0.1883115295153903,0.14444806010220104,0.05985853510341437,0.08746888276596934
868,1265128.8137820428,0.26108853428233675,0.22759257075932438,1.0592987876448927,-0.020603487834974576,-0.026198965351875554,0.024035275301157337,0.002483566025788368,0.05941310260840756,0.06787553138197798,0.27170156546558727,0.05105892862177372,0.09670065653823122,0.021394928866239987,0.26994261428699506,0.13539383090384163
869,2397736.711966112,0.9133711532333484,0.2736049755709258,3.2651860638468633,-0.02413711511480809,-0.03143592547090737,0.10323607552896316,0.14744608432121273,0.14033662659191576,0.02460894664555115,0.08297999540404062,0.12792733611955348,0.05356809850151695,0.14178646611942194,0.12636081094386872,0.05174955982395556
870,1235084.0709547368,0.24367618862189025,0.25473351623595075,0.8780791468944622,-0.025681871791481767,-0.032413336363568496,0.16331508262141053,0.16690742716180448,0.11044103923816286,0.11693694226581747,0.14743986364656397,0.02493338990209822,0.03640505772733229,0.1733540783029751,0.05827365060845135,0.001993468525383647
871,1364546.8340485764,0.34266241587706747,0.2520253252347721,1.2802777481846077,-0.024647308359594514,-0.029015617856962175,0.08455426498518208,0.0728033167628969,0.06152140723964865,0.100733459849813,0.06011959831390883,0.16616175304914693,0.08561620372093062,0.07193251187256824,0.16648203255815036,0.1300754516477544
872,783863.9508293862,-0.2119988244624485,0.2505033677895323,-0.9261305606772083,-0.026163713770623948,-0.03217815871302821,0.033828749033822596,0.10409557922693424,0.14650390875478297,0.15617247547395025,0.1346115632908631,0.030558784185306574,0.10106481636977525,0.04799481588112126,0.11286834763291895,0.1323009601505249
873,2349518.680651781,0.8875432367017217,0.2528018488837303,3.4317123887045855,-0.021625945239171263,-0.029930481597056476,0.013074114817299651,0.051048100132345335,0.034712522543797454,0.18406817618101362,0.08949854453914316,0.028863103361402267,0.13984713859789302,0.1783048495936128,0.14310176162759275,0.13748168860589996
874,1169225.4947141677,0.1906679137314453,0.2620871042473924,0.6511877576790135,-0.025532617722175317,-0.03151854503848931,0.028682497191388046,0.1727293777305385,0.1718322667866529,0.030731054088909318,0.11625788097810148,0.09119116284197509,0.024132366335465793,0.1585424923536339,0.07983082271709892,0.12607007897623615
875,1835777.4958846539,0.6387916423698601,0.24758989399595482,2.499260500430482,-0.022486429809580957,-0.030901646940896418,0.11079303352217992,0.13405873231079726,0.17962197878403346,0.2060708183768991,0.022614824970275366,0.1705395947251734,0.09204862857272274,0.04115828087392214,0.0010048734521176936,0.04208923441187906
876,1256978.3821712462,0.2642557745872982,0.2660713069651859,0.9180086998980986,-0.027860098559841156,-0.03344567913450405,0.044337160064228436,0.0021070486540550556,0.24270092302864338,0.08609818143817066,0.10369808517863505,0.045326432187592657,0.15435305636982066,0.0801842065075978,0.09267479817221522,0.14852010839904095
877,1275666.7136253908,0.2774576419568401,0.260524153792686,0.9882294528503252,-0.025958912306918606,-0.030536135159944886,0.038196746111698925,0.14569212627722136,0.10056132053651379,0.14384643110643208,0.13183458506392284,0.11730387455098087,0.09051271375826217,0.056168993812763524,0.02827053074620017,0.1476126780360043
878,868814.6870328995,-0.10404060624402975,0.2703548966374792,-0.45880658270583013,-0.02901031753870002,-0.03377731344659947,0.022556634506770944,0.1607195138815668,0.08204371808464478,0.13353726126459553,0.03819280603906631,0.12059702469305535,0.09224977099719629,0.14295441622892227,0.08289507669497127,0.12425377760921061
879,2119856.9598097834,0.780662373746909,0.2379749224399168,3.196397191552647,-0.018428402162131617,-0.025454578239125145,0.04514302637845058,0.09820987852982085,0.174971364305329,0.027507513277431114,0.16863891266369901,0.00547553795543698,0.18533482122794545,0.16699113816020594,0.06710226583423733,0.06062554166744353
880,1287911.4342014417,0.29993438375857845,0.30628735560562104,0.9139599746292661,-0.028673938867465346,-0.03666520495803672,0.1355481882814569,0.14796272114229264,0.10114086737423027,0.10713194378652298,0.055348547766850886,0.10180119473711194,0.03692754407486875,0.15281494150050828,0.008584897318309104,0.15273915401784818
881,1162611.074803308,0.18452910534719444,0.25986016137020557,0.6331447824847639,-0.02580186401709617,-0.03378176192688111,0.06597752148858294,0.10238932695184864,0.10932382986349747,0.11452144708584638,0.03466157269782306,0.11992449092640649,0.13630849322576696,0.11150007735706341,0.13675986623481554,0.06863337416834919
882,917495.0544700326,-0.053470942055380444,0.2554487326436468,-0.28761521458739453,-0.024706298230539197,-0.033230910481878886,0.06297482627568661,0.1600317646392158,0.07637357030511072,0.11868544625200524,0.15231053536476102,0.08520917041118775,0.0967124895801918,0.032448861158346665,0.07948760029984968,0.1357657357136447
883,883599.3303592455,-0.09038964385596099,0.2578414633363648,-0.4281299152881131,-0.027892679099986446,-0.03664713856621592,0.05960326043177259,0.034669255070492386,0.13020212306045112,0.04607675181853602,0.145602969164394,0.1781420149824844,0.007063312517356809,0.07577627565560095,0.17780515613760078,0.1450588811613108
884,1090236.7263129568,0.11800232040247498,0.2514294479921197,0.3897805972415235,-0.025473629480487238,-0.03150021656182271,0.10814751317195789,0.004376753499895216,0.08645431440264263,0.1531478882589228,0.16524761801250948,0.10422734313653174,0.1582446772428183,0.06398701902701776,0.008319077758104965,0.14784779548959914
885,1287037.5861977916,0.29213459985395596,0.2817978117715593,0.9657087049155765,-0.028637001467477084,-0.03404884457397335,0.026794701812191138,0.16820137989984635,0.13440085325594092,0.14089636615327522,0.05558150279658693,0.09014004625149795,0.15450447605365009,0.12959177098161756,0.04222956068793825,0.05765934210745558
886,1385815.3478844136,0.36079353621983523,0.261463520788945,1.303407585086892,-0.028582430370157147,-0.0358099773650629,0.023542968768414486,0.23332430200666798,0.029320150862866764,0.01719452874462447,0.16521435247511088,0.06227458681196054,0.1679393764122956,0.09661252317759912,0.057829657948669025,0.14674755279179116
887,1444873.2674121133,0.40310683093084104,0.2638045285294724,1.4522375073179994,-0.02568759468801129,-0.033810179850087704,0.10034826622754062,0.08500193719838912,0.15667298664064713,0.11246330400800116,0.024287948496140094,0.16373026544492378,0.13210623537081578,0.03880576255235447,0.05035804660534087,0.13622524745584697
888,1834664.486027704,0.6340200610979588,0.2299364893552844,2.6703898229445913,-0.020902266786266627,-0.028247749562421955,0.0809426402336935,0.14595032674529532,0.13147901128300127,0.10814661210162578,0.02670735351967624,0.03428402437994547,0.1161813525873612,0.07939091889065814,0.16317573164657406,0.11374202861216903
889,794509.6748479779,-0.2028286860637264,0.23260766962307178,-0.957959324491786,-0.02429814627121047,-0.03122826574516975,0.16115897107752744,0.03991912276697033,0.08521097143877807,0.15861203522868808,0.07575087557138424,0.18446685231930351,0.10913357380692344,0.0571709477898963,0.08547982267125188,0.04309682732927653
890,1355619.5950802406,0.33377224868691335,0.24218773102245128,1.2955745006662869,-0.024849052864057197,-0.03174082434124085,0.19190408201237133,0.1852947582099464,0.043166494616787524,0.038360648133890674,0.05116213677487087,0.1274869357285226,0.07420819449719704,0.02914380873680508,0.12608949483812495,0.13318344645148347
891,1266725.6423328929,0.2665416431274026,0.24513006778265398,1.0057584749089215,-0.02396188232292139,-0.03076695427937511,0.08280799577268025,0.15684587883100892,0.14374947117147416,0.15836696890173207,0.12401555693898186,0.0013479742575826673,0.1301327312764099,0.0032847084919517826,0.06454752565306088,0.1349011887051175
892,1214150.8544891702,0.21878698904095795,0.22212239117704569,0.8949434948343955,-0.020931468184066788,-0.02682604594946337,0.0880410885357641,0.152496715698953,0.12921111206050617,0.14471297996750793,0.0903187575726478,0.14347422148084082,0.15751757741205524,0.01943765476361617,0.05058014721758675,0.024209745290521997
893,1086956.2921967402,0.12031220938906534,0.27212389749384513,0.3686269758477724,-0.028701921907092795,-0.03169404229327916,0.046182962351787274,0.05118543893837916,0.059570893368100106,0.03598854255883586,0.015708869466933114,0.23164007281126184,0.26689494813716236,0.11360712549287902,0.14094822081775216,0.0382729260569091
894,830800.7524718114,-0.14970019839368848,0.2665881028606922,-0.636563284605265,-0.02999904833561721,-0.036230240501232296,0.14694040563545688,0.1265833768447964,0.1867290138377259,0.18417768154954214,0.052951368742671895,0.01982284754224107,0.07413328615377933,0.18152777794690136,0.01777263800493581,0.009361603741949165
895,1713264.086939531,0.5725940170780024,0.259768309317554,2.1272572413846036,-0.023537716173663053,-0.028614890121770473,0.1766310258202485,0.03247259886367625,0.16618878192066408,0.06634188765832987,0.13096478787874746,0.19319159365643704,0.02841187262812267,0.03955438934521347,0.09560616878112964,0.07063689344743103
896,1413651.89615254,0.3790621635139497,0.25587489654569295,1.4032723348842862,-0.023585360411753742,-0.028731605445772128,0.04625801722731168,0.14262035473853735,0.1212919679407473,0.05716933287262971,0.1963468925504336,0.04574579089213944,0.06208681211841696,0.04010952861044624,0.09679378761028207,0.19157751543905574
897,974122.1470950424,0.017319379193417174,0.2952578755295065,-0.00907891381991245,-0.030619199494015995,-0.03572593696422883,0.15109240602359827,0.23296221638737774,6.793779318383465e-05,0.01983978033681317,0.11669863929674672,0.0051672643173143185,0.04287839259082069,0.14646417154881616,0.1565099075737761,0.12831928413155294
898,2027311.1953463939,0.7384962709348812,0.24856988872944447,2.890520145490862,-0.021623841816184583,-0.02775148528368438,0.19820355550706642,0.1586043568820883,0.03467868121334719,0.0448748662905836,0.16005308122261613,0.07621012956426723,0.21400594411706939,0.05389858811689429,0.03904036635591753,0.020430430730150065
899,1250371.686805183,0.2519064371068972,0.2382055476373065,0.9735559872853996,-0.022939699917328523,-0.0296657102449965,0.16413189821208266,0.07901136575443561,0.12499409114690484,0.16972450158980973,0.09747252552153547,0.06421514134071481,0.09109324221439537,0.07139423646626729,0.05637963184566271,0.08158336590819146
900,845936.474590559,-0.13001236762454568,0.2727594154974833,-0.5499805289981999,-0.02684224606856512,-0.034617121985075355,0.019134731065065844,0.06648651978614473,0.09365921879040952,0.12077930523441376,0.12179109537620057,0.13331642402218996,0.08133044623980734,0.1398493565717637,0.10058096913961656,0.12307193377438796
901,1003408.0211815255,0.04084432041553404,0.27354964848912633,0.07619940486365717,-0.029184848997628503,-0.03564745128257639,0.1939321625541026,0.0423963209571945,0.11035277327136339,0.0390729007370722,0.0019909705357997244,0.11180254975687372,0.06773533281465385,0.19777163240537823,0.1948357606878835,0.04010959627967826
902,1114551.9821703446,0.14365415062383574,0.26524377706981067,0.4661905813205588,-0.02833287738150588,-0.03461692546425014,0.08517414287470094,0.14835550740736347,0.10247312240448077,0.04166864314956426,0.08108827459410049,0.0733583139183067,0.1174973245572612,0.13067816299758528,0.13699885920944127,0.08270764888719569
903,979381.0849374749,0.006056481614764124,0.231710562083196,-0.060176447115213666,-0.025383726610112865,-0.03208343638095794,0.025162507183748656,0.17910691468936826,0.09450909174906262,0.06219679566177756,0.0727546803323957,0.09823761101464665,0.13571104852540922,0.07108271704690981,0.23460572927588952,0.02663290452079195
904,1102760.7443460077,0.12974400436631223,0.252597507156204,0.4344619454159836,-0.02716194980567414,-0.03280195896240989,0.07181560196235268,0.2593049457016319,0.262394677314007,0.05207912290873924,0.05552507452010066,0.07006751110872596,0.03861736709786757,0.046466923625138684,0.02507376689606726,0.11865500886536891
905,1375420.322938986,0.3436878498588424,0.22247134296462856,1.4549642463852368,-0.02197618130952471,-0.027132738231638878,0.09831432417828713,0.09713567025553903,0.0799737954432194,0.1213819085570474,0.12758821224204953,0.10519464645923148,0.11078216162312451,0.09141111198713114,0.10812044661340256,0.060097722640967834
906,1384727.5775147043,0.3568487525798786,0.25006777536180197,1.3470298285835531,-0.023376288817890063,-0.02709820078393449,0.1317010794332463,0.18838181112066388,0.1207251335072115,0.054518872927627804,0.08958476376269238,0.08948183168106173,0.006091902780304879,0.12437601488058155,0.14530414623423654,0.049834443672373406
907,2053090.535562612,0.7608142034057956,0.2848336947047931,2.6008657584334927,-0.02683681410353283,-0.032187970390572515,0.022547535649551056,0.11096353692902974,0.06812474947605064,0.005188587279969604,0.011341020839994083,0.23579706881743753,0.15162768101728816,0.14693763862175027,0.14086814128739852,0.10660404008153042
908,1230245.834760664,0.24856900133363413,0.28750752555242653,0.7950018034987225,-0.029733170111601755,-0.03575707465575906,0.043436131499789726,0.10880434463693078,0.1189678430075283,0.028345998712033145,0.052132076611436685,0.1022420150437399,0.12308879807682412,0.13201336246714654,0.15693765920074781,0.134031770743823
909,1730414.0927551005,0.5879739540618207,0.2796382933972415,2.031102204071109,-0.026742992582345863,-0.032627247931926416,0.1399055464462815,0.0348349547545566,0.22638704408572422,0.04621604818062712,0.05373181743907438,0.15279578541814282,0.06805743493632449,0.009877423940624738,0.08374108974596373,0.18445285505268044
910,1556174.585131392,0.4818340098191095,0.2807091116904091,1.6452405375727919,-0.027152106005465464,-0.030312172060143992,0.22994560522302632,0.20308709998339866,0.023155997006202002,0.02670022807336207,0.010403349345516998,0.06895156185005287,0.12779493265510275,0.17780895319785658,0.039348919181016954,0.09280335348446474
911,1325567.3412429842,0.3274759378600251,0.30109169004506464,1.0212036666106756,-0.029161866252238638,-0.041202725367412256,0.0003245064829052744,0.04503946159372729,0.008406085907510328,0.21495346188629283,0.007265949241908081,0.11131345079593781,0.001128089973287531,0.10386618357693041,0.2442220085964294,0.2634808019450711
912,936253.7098505328,-0.03569029638549788,0.24556633159202576,-0.2267831099827624,-0.026174852755784964,-0.033850005135962605,0.10242886365900132,0.024656318880089376,0.13947391511597193,0.15967564687406438,0.10829924080254269,0.11635506802861453,0.05163924071419019,0.057006198315253165,0.08492939606289641,0.1555361115473761
913,1110569.7852609388,0.13645827942904354,0.2512238513765239,0.46356378501060663,-0.0261987283251057,-0.032027680893252836,0.08653364356127895,0.20478519918088162,0.04907537456305203,0.138826866712968,0.0917727922322052,0.1468028950943351,0.03189443812534145,0.04205930360770574,0.16503980607443364,0.04320968084779821
914,1759942.4892308847,0.6041958050131105,0.2770105534868878,2.108929777799109,-0.02564309439396468,-0.032895956767830824,0.17852677522125351,0.12632674499426222,0.20983051828307875,0.06655823096860841,0.07539227141499674,0.17503589566560737,0.01178358577633348,0.10018979772293991,0.005264294633733073,0.051091885319186486
915,1134288.5757510087,0.1543026606902974,0.23793069955340965,0.5644612525511856,-0.022493672649605556,-0.028968855963923016,0.12440738189541693,0.12893593626123354,0.004658155492392637,0.06966085674717433,0.1613816319714701,0.006283130495423932,0.14654873063797788,0.13340870291990556,0.19690235941691048,0.027813114162094543
916,1110419.577551451,0.1333050510561373,0.23888659829824677,0.4743047616035682,-0.022170034638723784,-0.030562341806701112,0.15245957957070436,0.11217049686910187,0.0925973568839467,0.008877434893906059,0.16787202686103608,0.12309094629476176,0.08502649178086687,0.03801156045865936,0.15797491473966577,0.06191919164735102
917,1666746.5019817145,0.5438694444156479,0.2552833678816378,2.052109578319807,-0.024602452915600585,-0.031305078981705155,0.0402262077529376,0.13464437250787742,0.12555324379104335,0.16547059043777856,0.0885879113051277,0.1585050977852621,0.012988488065597254,0.09703874320128936,0.13773202513008972,0.039253320022997015
918,1168689.8169780108,0.18937418387076305,0.2584921599178908,0.6552391528027938,-0.025415249098747195,-0.033308032847859124,0.10774556544263332,0.07633129429799522,0.12307813777365148,0.037686326088821054,0.20054684992142363,0.14356785513497575,0.03597284098125558,0.11507416133861076,0.020675655186720696,0.13932131383391244
919,1357501.4000842168,0.3338672795474291,0.2370402724013644,1.3241095125640874,-0.022595507877031976,-0.028985147616342778,0.14555357711978836,0.07142696195935325,0.12926377824028232,0.10416727454385805,0.12458905464711599,0.00995779461882907,0.03778525413169312,0.09051131502324497,0.1401271563179016,0.14661783339793338
920,1092362.4291731352,0.12184971890451547,0.25872949564824566,0.39365329665769816,-0.02653271832275587,-0.03305248043152977,0.13786538093964124,0.12740665516034216,0.041427078502647215,0.11988028251135213,0.0813066670085934,0.03841517350575001,0.10062410801168122,0.12998742020697904,0.10765484572724317,0.11543238842577051
